id_documento,id_siniestro,tipo_documento,entregado,legible,fecha_emision,inconsistencia_detectada,observacion
DOC-000325,SIN-00090,Denuncia policial,True,True,2025-04-02,False,Sin observaciones
DOC-000326,SIN-00090,Factura taller,True,True,2025-03-31,False,Sin observaciones
DOC-000327,SIN-00090,Informe perito,True,True,2025-04-02,False,Sin observaciones
DOC-000328,SIN-00091,Cedula asegurado,True,True,2026-07-22,False,Sin observaciones
DOC-000329,SIN-00091,Factura taller,True,True,2026-07-23,False,Sin observaciones
DOC-000330,SIN-00091,Foto evidencia,True,True,2026-07-21,False,Sin observaciones
DOC-000331,SIN-00091,Informe perito,True,True,2026-07-20,False,Sin observaciones
DOC-000332,SIN-00091,Denuncia policial,True,True,2026-07-19,False,Sin observaciones
DOC-000333,SIN-00092,Denuncia policial,True,True,2025-12-06,False,Sin observaciones
DOC-000334,SIN-00092,Factura taller,True,True,2025-12-11,False,Sin observaciones
DOC-000335,SIN-00092,Foto evidencia,True,True,2025-12-09,False,Sin observaciones
DOC-000336,SIN-00092,Cedula asegurado,True,True,2025-12-11,False,Sin observaciones
DOC-000337,SIN-00092,Informe perito,True,True,2025-12-09,False,Sin observaciones
DOC-000338,SIN-00093,Informe perito,True,True,2025-08-27,False,Sin observaciones
DOC-000339,SIN-00093,Cedula asegurado,True,True,2025-08-27,False,Sin observaciones
DOC-000340,SIN-00093,Denuncia policial,True,True,2025-08-28,False,Sin observaciones
DOC-000341,SIN-00093,Foto evidencia,True,True,2025-08-30,False,Sin observaciones
DOC-000342,SIN-00094,Factura taller,True,True,2024-12-15,False,Sin observaciones
DOC-000343,SIN-00094,Foto evidencia,True,True,2024-12-13,False,Sin observaciones
DOC-000344,SIN-00094,Informe perito,True,True,2024-12-14,False,Sin observaciones
DOC-000345,SIN-00094,Cedula asegurado,True,True,2024-12-12,False,Sin observaciones
DOC-000346,SIN-00094,Denuncia policial,True,True,2024-12-10,False,Sin observaciones
DOC-000347,SIN-00095,Factura taller,True,True,2025-04-04,False,Sin observaciones
DOC-000348,SIN-00095,Foto evidencia,True,True,2025-04-05,False,Sin observaciones
DOC-000349,SIN-00095,Cedula asegurado,True,True,2025-04-07,False,Sin observaciones
DOC-000350,SIN-00095,Informe perito,True,True,2025-04-07,False,Sin observaciones
DOC-000351,SIN-00096,Factura taller,True,True,2025-03-22,False,Sin observaciones
DOC-000352,SIN-00096,Foto evidencia,True,True,2025-03-25,False,Sin observaciones
DOC-000353,SIN-00096,Denuncia policial,True,True,2025-03-27,False,Sin observaciones
DOC-000354,SIN-00096,Cedula asegurado,True,True,2025-03-26,False,Sin observaciones
DOC-000355,SIN-00096,Informe perito,True,True,2025-03-27,False,Sin observaciones
DOC-000356,SIN-00097,Foto evidencia,False,False,2025-10-19,True,Fecha previa al evento detectada
DOC-000357,SIN-00097,Denuncia policial,False,False,2025-10-16,True,Fecha previa al evento detectada
DOC-000358,SIN-00098,Foto evidencia,True,True,2026-09-04,False,Sin observaciones
DOC-000359,SIN-00098,Cedula asegurado,True,True,2026-09-07,False,Sin observaciones
DOC-000360,SIN-00098,Denuncia policial,True,True,2026-09-04,False,Sin observaciones
DOC-000361,SIN-00098,Factura taller,True,True,2026-09-03,False,Sin observaciones
DOC-000362,SIN-00099,Denuncia policial,True,True,2024-07-30,False,Sin observaciones
DOC-000363,SIN-00099,Informe perito,True,True,2024-08-01,False,Sin observaciones
DOC-000364,SIN-00100,Denuncia policial,False,True,2024-11-27,False,Sin observaciones
DOC-000365,SIN-00100,Factura taller,False,True,2024-12-02,False,Sin observaciones
DOC-000366,SIN-00100,Cedula asegurado,False,True,2024-11-27,False,Sin observaciones
DOC-000367,SIN-00100,Foto evidencia,False,True,2024-11-27,False,Sin observaciones
DOC-000368,SIN-00100,Informe perito,False,True,2024-11-27,False,Sin observaciones
DOC-000369,SIN-00101,Informe perito,True,True,2025-03-31,False,Sin observaciones
DOC-000370,SIN-00101,Factura taller,True,True,2025-03-28,False,Sin observaciones
DOC-000371,SIN-00101,Cedula asegurado,True,True,2025-03-31,False,Sin observaciones
DOC-000372,SIN-00102,Foto evidencia,True,True,2026-01-31,False,Sin observaciones
DOC-000373,SIN-00102,Denuncia policial,True,True,2026-01-29,False,Sin observaciones
DOC-000374,SIN-00102,Cedula asegurado,True,True,2026-01-30,False,Sin observaciones
DOC-000375,SIN-00102,Informe perito,True,True,2026-01-31,False,Sin observaciones
DOC-000376,SIN-00102,Factura taller,True,True,2026-01-31,False,Sin observaciones
DOC-000377,SIN-00103,Foto evidencia,True,True,2026-01-07,False,Sin observaciones
DOC-000378,SIN-00103,Denuncia policial,True,True,2026-01-06,False,Sin observaciones
DOC-000379,SIN-00103,Informe perito,True,True,2026-01-06,False,Sin observaciones
DOC-000380,SIN-00104,Denuncia policial,True,True,2025-04-04,False,Sin observaciones
DOC-000381,SIN-00104,Cedula asegurado,True,True,2025-04-04,False,Sin observaciones
DOC-000382,SIN-00104,Factura taller,True,True,2025-04-02,False,Sin observaciones
DOC-000383,SIN-00105,Cedula asegurado,False,True,2025-08-01,False,Sin observaciones
DOC-000384,SIN-00105,Foto evidencia,False,True,2025-07-31,False,Sin observaciones
DOC-000385,SIN-00105,Factura taller,False,True,2025-07-31,False,Sin observaciones
DOC-000386,SIN-00106,Denuncia policial,False,True,2025-05-02,False,Sin observaciones
DOC-000387,SIN-00106,Cedula asegurado,False,True,2025-04-30,False,Sin observaciones
DOC-000388,SIN-00106,Foto evidencia,False,True,2025-05-01,False,Sin observaciones
DOC-000389,SIN-00106,Factura taller,False,True,2025-05-04,False,Sin observaciones
DOC-000390,SIN-00107,Denuncia policial,False,True,2025-09-13,False,Sin observaciones
DOC-000391,SIN-00107,Informe perito,False,True,2025-09-12,False,Sin observaciones
DOC-000392,SIN-00107,Cedula asegurado,False,True,2025-09-12,False,Sin observaciones
DOC-000393,SIN-00107,Factura taller,False,True,2025-09-16,False,Sin observaciones
DOC-000394,SIN-00107,Foto evidencia,False,True,2025-09-13,False,Sin observaciones
DOC-000395,SIN-00108,Factura taller,False,True,2026-03-27,False,Sin observaciones
DOC-000396,SIN-00108,Foto evidencia,False,True,2026-03-24,False,Sin observaciones
DOC-000397,SIN-00108,Denuncia policial,False,True,2026-03-25,False,Sin observaciones
DOC-000398,SIN-00109,Cedula asegurado,False,True,2024-08-08,False,Sin observaciones
DOC-000399,SIN-00109,Denuncia policial,False,True,2024-08-04,False,Sin observaciones
DOC-000400,SIN-00109,Informe perito,False,True,2024-08-04,False,Sin observaciones
DOC-000401,SIN-00110,Factura taller,True,True,2026-07-21,False,Sin observaciones
DOC-000402,SIN-00110,Denuncia policial,True,True,2026-07-21,False,Sin observaciones
DOC-000403,SIN-00110,Foto evidencia,True,True,2026-07-24,False,Sin observaciones
DOC-000404,SIN-00111,Factura taller,True,True,2026-08-15,False,Sin observaciones
DOC-000405,SIN-00111,Informe perito,True,True,2026-08-15,False,Sin observaciones
DOC-000406,SIN-00111,Cedula asegurado,True,True,2026-08-17,False,Sin observaciones
DOC-000407,SIN-00111,Denuncia policial,True,True,2026-08-15,False,Sin observaciones
DOC-000408,SIN-00111,Foto evidencia,True,True,2026-08-15,False,Sin observaciones
DOC-000409,SIN-00112,Cedula asegurado,True,True,2025-01-16,False,Sin observaciones
DOC-000410,SIN-00112,Factura taller,True,True,2025-01-16,False,Sin observaciones
DOC-000411,SIN-00112,Foto evidencia,True,True,2025-01-17,False,Sin observaciones
DOC-000412,SIN-00113,Foto evidencia,False,True,2025-06-13,False,Sin observaciones
DOC-000413,SIN-00113,Cedula asegurado,False,True,2025-06-14,False,Sin observaciones
DOC-000414,SIN-00113,Factura taller,False,True,2025-06-11,False,Sin observaciones
DOC-000415,SIN-00113,Informe perito,False,True,2025-06-12,False,Sin observaciones
DOC-000416,SIN-00113,Denuncia policial,False,True,2025-06-16,False,Sin observaciones
DOC-000417,SIN-00114,Informe perito,True,True,2025-08-13,False,Sin observaciones
DOC-000418,SIN-00114,Denuncia policial,True,True,2025-08-17,False,Sin observaciones
DOC-000419,SIN-00114,Cedula asegurado,True,True,2025-08-17,False,Sin observaciones
DOC-000420,SIN-00114,Factura taller,True,True,2025-08-15,False,Sin observaciones
DOC-000421,SIN-00114,Foto evidencia,True,True,2025-08-18,False,Sin observaciones
DOC-000422,SIN-00115,Denuncia policial,True,True,2025-09-29,False,Sin observaciones
DOC-000423,SIN-00115,Cedula asegurado,True,True,2025-09-29,False,Sin observaciones
DOC-000424,SIN-00116,Foto evidencia,True,True,2025-03-14,False,Sin observaciones
DOC-000425,SIN-00116,Denuncia policial,True,True,2025-03-13,False,Sin observaciones
DOC-000426,SIN-00116,Cedula asegurado,True,True,2025-03-10,False,Sin observaciones
DOC-000427,SIN-00116,Factura taller,True,True,2025-03-14,False,Sin observaciones
DOC-000428,SIN-00117,Factura taller,False,True,2024-08-21,False,Sin observaciones
DOC-000429,SIN-00117,Informe perito,False,False,2024-08-18,True,Fecha previa al evento detectada
DOC-000430,SIN-00117,Denuncia policial,False,True,2024-08-19,False,Sin observaciones
DOC-000431,SIN-00118,Denuncia policial,False,True,2025-02-10,False,Sin observaciones
DOC-000432,SIN-00118,Informe perito,False,True,2025-02-13,False,Sin observaciones
DOC-000433,SIN-00118,Cedula asegurado,False,True,2025-02-11,False,Sin observaciones
DOC-000434,SIN-00118,Factura taller,False,True,2025-02-11,False,Sin observaciones
DOC-000435,SIN-00118,Foto evidencia,False,True,2025-02-09,False,Sin observaciones
DOC-000436,SIN-00119,Informe perito,False,True,2025-04-20,False,Sin observaciones
DOC-000437,SIN-00119,Foto evidencia,False,True,2025-04-16,False,Sin observaciones
DOC-000438,SIN-00119,Factura taller,False,False,2025-04-17,True,Fecha previa al evento detectada
DOC-000439,SIN-00119,Cedula asegurado,False,False,2025-04-19,True,Fecha previa al evento detectada
DOC-000440,SIN-00119,Denuncia policial,False,True,2025-04-21,False,Sin observaciones
DOC-000441,SIN-00120,Cedula asegurado,True,True,2026-07-21,False,Sin observaciones
DOC-000442,SIN-00120,Foto evidencia,True,True,2026-07-16,False,Sin observaciones
DOC-000443,SIN-00120,Informe perito,True,True,2026-07-19,False,Sin observaciones
DOC-000444,SIN-00120,Factura taller,True,True,2026-07-21,False,Sin observaciones
DOC-000445,SIN-00120,Denuncia policial,True,True,2026-07-16,False,Sin observaciones
DOC-000446,SIN-00121,Foto evidencia,True,True,2025-09-22,False,Sin observaciones
DOC-000447,SIN-00121,Denuncia policial,True,True,2025-09-25,False,Sin observaciones
DOC-000448,SIN-00121,Informe perito,True,True,2025-09-21,False,Sin observaciones
DOC-000449,SIN-00121,Factura taller,True,True,2025-09-25,False,Sin observaciones
DOC-000450,SIN-00121,Cedula asegurado,True,True,2025-09-22,False,Sin observaciones
DOC-000451,SIN-00122,Factura taller,False,False,2024-07-06,True,Fecha previa al evento detectada
DOC-000452,SIN-00122,Denuncia policial,False,False,2024-07-09,True,Fecha previa al evento detectada
DOC-000453,SIN-00122,Foto evidencia,False,True,2024-07-09,False,Sin observaciones
DOC-000454,SIN-00123,Informe perito,True,True,2024-10-12,False,Sin observaciones
DOC-000455,SIN-00123,Foto evidencia,True,True,2024-10-12,False,Sin observaciones
DOC-000456,SIN-00124,Factura taller,True,True,2025-09-14,False,Sin observaciones
DOC-000457,SIN-00124,Informe perito,True,True,2025-09-16,False,Sin observaciones
DOC-000458,SIN-00124,Cedula asegurado,True,True,2025-09-12,False,Sin observaciones
DOC-000459,SIN-00124,Denuncia policial,True,True,2025-09-12,False,Sin observaciones
DOC-000460,SIN-00125,Informe perito,True,True,2026-07-14,False,Sin observaciones
DOC-000461,SIN-00125,Factura taller,True,True,2026-07-16,False,Sin observaciones
DOC-000462,SIN-00125,Foto evidencia,True,True,2026-07-18,False,Sin observaciones
DOC-000463,SIN-00126,Foto evidencia,True,True,2026-09-01,False,Sin observaciones
DOC-000464,SIN-00126,Informe perito,True,True,2026-09-04,False,Sin observaciones
DOC-000465,SIN-00126,Cedula asegurado,True,True,2026-09-02,False,Sin observaciones
DOC-000466,SIN-00127,Cedula asegurado,True,True,2027-02-09,False,Sin observaciones
DOC-000467,SIN-00127,Foto evidencia,True,True,2027-02-08,False,Sin observaciones
DOC-000468,SIN-00128,Factura taller,True,True,2025-11-04,False,Sin observaciones
DOC-000469,SIN-00128,Informe perito,True,True,2025-11-08,False,Sin observaciones
DOC-000470,SIN-00129,Informe perito,True,True,2026-11-20,False,Sin observaciones
DOC-000471,SIN-00129,Denuncia policial,True,True,2026-11-24,False,Sin observaciones
DOC-000472,SIN-00130,Factura taller,True,True,2025-02-25,False,Sin observaciones
DOC-000473,SIN-00130,Foto evidencia,True,True,2025-02-23,False,Sin observaciones
DOC-000474,SIN-00130,Denuncia policial,True,True,2025-02-23,False,Sin observaciones
DOC-000475,SIN-00130,Informe perito,True,True,2025-02-24,False,Sin observaciones
DOC-000476,SIN-00130,Cedula asegurado,True,True,2025-02-21,False,Sin observaciones
DOC-000477,SIN-00131,Denuncia policial,True,True,2027-01-07,False,Sin observaciones
DOC-000478,SIN-00131,Cedula asegurado,True,True,2027-01-05,False,Sin observaciones
DOC-000479,SIN-00132,Cedula asegurado,False,False,2025-08-25,True,Fecha previa al evento detectada
DOC-000480,SIN-00132,Factura taller,False,False,2025-08-24,True,Fecha previa al evento detectada
DOC-000481,SIN-00132,Denuncia policial,False,False,2025-08-25,True,Fecha previa al evento detectada
DOC-000482,SIN-00132,Foto evidencia,False,True,2025-08-25,False,Sin observaciones
DOC-000483,SIN-00133,Informe perito,True,True,2025-09-09,False,Sin observaciones
DOC-000484,SIN-00133,Denuncia policial,True,True,2025-09-13,False,Sin observaciones
DOC-000485,SIN-00133,Foto evidencia,True,True,2025-09-14,False,Sin observaciones
DOC-000486,SIN-00133,Cedula asegurado,True,True,2025-09-10,False,Sin observaciones
DOC-000487,SIN-00133,Factura taller,True,True,2025-09-12,False,Sin observaciones
DOC-000488,SIN-00134,Denuncia policial,True,True,2025-06-02,False,Sin observaciones
DOC-000489,SIN-00134,Informe perito,True,True,2025-05-30,False,Sin observaciones
DOC-000490,SIN-00134,Foto evidencia,True,True,2025-05-31,False,Sin observaciones
DOC-000491,SIN-00134,Factura taller,True,True,2025-05-29,False,Sin observaciones
DOC-000492,SIN-00135,Cedula asegurado,True,True,2025-07-09,False,Sin observaciones
DOC-000493,SIN-00135,Informe perito,True,True,2025-07-05,False,Sin observaciones
DOC-000494,SIN-00135,Factura taller,True,True,2025-07-06,False,Sin observaciones
DOC-000495,SIN-00136,Cedula asegurado,True,True,2025-08-01,False,Sin observaciones
DOC-000496,SIN-00136,Factura taller,True,True,2025-08-01,False,Sin observaciones
DOC-000497,SIN-00136,Denuncia policial,True,True,2025-08-04,False,Sin observaciones
DOC-000498,SIN-00137,Denuncia policial,True,True,2026-08-08,False,Sin observaciones
DOC-000499,SIN-00137,Informe perito,True,True,2026-08-12,False,Sin observaciones
DOC-000500,SIN-00137,Cedula asegurado,True,True,2026-08-07,False,Sin observaciones
DOC-000501,SIN-00138,Foto evidencia,False,False,2025-07-27,True,Fecha previa al evento detectada
DOC-000502,SIN-00138,Denuncia policial,False,True,2025-07-28,False,Sin observaciones
DOC-000503,SIN-00138,Cedula asegurado,False,True,2025-07-29,False,Sin observaciones
DOC-000504,SIN-00139,Foto evidencia,True,True,2026-10-04,False,Sin observaciones
DOC-000505,SIN-00139,Factura taller,True,True,2026-10-08,False,Sin observaciones
DOC-000506,SIN-00139,Cedula asegurado,True,True,2026-10-08,False,Sin observaciones
DOC-000507,SIN-00139,Denuncia policial,True,True,2026-10-06,False,Sin observaciones
DOC-000508,SIN-00139,Informe perito,True,True,2026-10-05,False,Sin observaciones
DOC-000509,SIN-00140,Informe perito,True,True,2025-11-19,False,Sin observaciones
DOC-000510,SIN-00140,Foto evidencia,True,True,2025-11-16,False,Sin observaciones
DOC-000511,SIN-00140,Cedula asegurado,True,True,2025-11-21,False,Sin observaciones
DOC-000512,SIN-00140,Denuncia policial,True,True,2025-11-19,False,Sin observaciones
DOC-000513,SIN-00141,Denuncia policial,True,True,2024-10-28,False,Sin observaciones
DOC-000514,SIN-00141,Foto evidencia,True,True,2024-10-27,False,Sin observaciones
DOC-000515,SIN-00141,Informe perito,True,True,2024-10-26,False,Sin observaciones
DOC-000516,SIN-00141,Cedula asegurado,True,True,2024-10-26,False,Sin observaciones
DOC-000517,SIN-00141,Factura taller,True,True,2024-10-27,False,Sin observaciones
DOC-000518,SIN-00142,Cedula asegurado,False,True,2024-10-03,False,Sin observaciones
DOC-000519,SIN-00142,Foto evidencia,False,True,2024-10-04,False,Sin observaciones
DOC-000520,SIN-00143,Cedula asegurado,False,False,2025-03-05,True,Fecha previa al evento detectada
DOC-000521,SIN-00143,Denuncia policial,False,False,2025-03-07,True,Fecha previa al evento detectada
DOC-000522,SIN-00143,Factura taller,False,True,2025-03-03,False,Sin observaciones
DOC-000523,SIN-00144,Informe perito,True,True,2026-08-02,False,Sin observaciones
DOC-000524,SIN-00144,Denuncia policial,True,True,2026-08-06,False,Sin observaciones
DOC-000525,SIN-00144,Foto evidencia,True,True,2026-08-04,False,Sin observaciones
DOC-000526,SIN-00144,Factura taller,True,True,2026-08-05,False,Sin observaciones
DOC-000527,SIN-00145,Foto evidencia,True,True,2026-08-01,False,Sin observaciones
DOC-000528,SIN-00145,Cedula asegurado,True,True,2026-08-01,False,Sin observaciones
DOC-000529,SIN-00145,Factura taller,True,True,2026-07-31,False,Sin observaciones
DOC-000530,SIN-00146,Factura taller,False,False,2025-04-17,True,Fecha previa al evento detectada
DOC-000531,SIN-00146,Informe perito,False,False,2025-04-18,True,Fecha previa al evento detectada
DOC-000532,SIN-00147,Factura taller,True,True,2025-03-13,False,Sin observaciones
DOC-000533,SIN-00147,Denuncia policial,True,True,2025-03-12,False,Sin observaciones
DOC-000534,SIN-00147,Foto evidencia,True,True,2025-03-10,False,Sin observaciones
DOC-000535,SIN-00147,Informe perito,True,True,2025-03-14,False,Sin observaciones
DOC-000536,SIN-00147,Cedula asegurado,True,True,2025-03-09,False,Sin observaciones
DOC-000537,SIN-00148,Cedula asegurado,True,True,2025-04-16,False,Sin observaciones
DOC-000538,SIN-00148,Factura taller,True,True,2025-04-19,False,Sin observaciones
