id_documento,id_siniestro,tipo_documento,entregado,legible,fecha_emision,inconsistencia_detectada,observacion,nombre_pdf
DOC-002441,SIN-00695,Foto evidencia,False,True,2025-08-07,False,Sin observaciones,
DOC-002442,SIN-00695,Informe perito,False,True,2025-08-11,False,Sin observaciones,
DOC-002443,SIN-00695,Denuncia policial,False,False,2025-08-10,True,Fecha previa al evento detectada,
DOC-002444,SIN-00695,Cedula asegurado,False,False,2025-08-08,True,Fecha previa al evento detectada,
DOC-002445,SIN-00696,Denuncia policial,True,True,2025-07-15,False,Sin observaciones,
DOC-002446,SIN-00696,Factura taller,True,True,2025-07-13,False,Sin observaciones,
DOC-002447,SIN-00696,Informe perito,True,True,2025-07-14,False,Sin observaciones,
DOC-002448,SIN-00696,Foto evidencia,True,True,2025-07-15,False,Sin observaciones,
DOC-002472,SIN-00704,Foto evidencia,False,True,2024-10-03,False,Sin observaciones,
DOC-002473,SIN-00704,Factura taller,False,False,2024-10-02,True,Fecha previa al evento detectada,
DOC-002474,SIN-00704,Cedula asegurado,False,False,2024-10-05,True,Fecha previa al evento detectada,
DOC-002475,SIN-00704,Informe perito,False,False,2024-10-03,True,Fecha previa al evento detectada,
DOC-002476,SIN-00704,Denuncia policial,False,True,2024-10-06,False,Sin observaciones,
DOC-002483,SIN-00707,Denuncia policial,True,True,2024-10-22,False,Sin observaciones,
DOC-002484,SIN-00707,Factura taller,True,True,2024-10-18,False,Sin observaciones,
DOC-002485,SIN-00708,Denuncia policial,True,True,2024-10-22,False,Sin observaciones,
DOC-002486,SIN-00708,Informe perito,True,True,2024-10-24,False,Sin observaciones,
DOC-002487,SIN-00708,Foto evidencia,True,True,2024-10-23,False,Sin observaciones,
DOC-002488,SIN-00709,Cedula asegurado,True,True,2024-10-03,False,Sin observaciones,
DOC-002489,SIN-00709,Denuncia policial,True,True,2024-10-02,False,Sin observaciones,
DOC-002493,SIN-00711,Denuncia policial,True,True,2024-12-27,False,Sin observaciones,
DOC-002494,SIN-00711,Informe perito,True,True,2024-12-29,False,Sin observaciones,
DOC-002501,SIN-00714,Denuncia policial,True,True,2025-01-30,False,Sin observaciones,
DOC-002502,SIN-00714,Informe perito,True,True,2025-02-01,False,Sin observaciones,
DOC-002503,SIN-00714,Foto evidencia,True,True,2025-01-30,False,Sin observaciones,
DOC-002504,SIN-00714,Factura taller,True,True,2025-01-31,False,Sin observaciones,
DOC-002505,SIN-00714,Cedula asegurado,True,True,2025-01-29,False,Sin observaciones,
DOC-002506,SIN-00715,Denuncia policial,True,True,2024-12-02,False,Sin observaciones,
DOC-002507,SIN-00715,Factura taller,True,True,2024-12-03,False,Sin observaciones,
DOC-002508,SIN-00716,Cedula asegurado,True,True,2025-06-16,False,Sin observaciones,
DOC-002509,SIN-00716,Foto evidencia,True,True,2025-06-19,False,Sin observaciones,
DOC-002510,SIN-00716,Factura taller,True,True,2025-06-19,False,Sin observaciones,
DOC-002515,SIN-00718,Informe perito,True,True,2024-09-11,False,Sin observaciones,
DOC-002516,SIN-00718,Denuncia policial,True,True,2024-09-07,False,Sin observaciones,
DOC-002517,SIN-00718,Foto evidencia,True,True,2024-09-11,False,Sin observaciones,
DOC-002518,SIN-00718,Factura taller,True,True,2024-09-06,False,Sin observaciones,
DOC-002524,SIN-00721,Denuncia policial,False,True,2025-06-26,False,Sin observaciones,
DOC-002525,SIN-00721,Cedula asegurado,False,True,2025-06-24,False,Sin observaciones,
DOC-002526,SIN-00721,Factura taller,False,True,2025-06-22,False,Sin observaciones,
DOC-002527,SIN-00721,Informe perito,False,True,2025-06-23,False,Sin observaciones,
DOC-002528,SIN-00722,Denuncia policial,True,True,2025-03-15,False,Sin observaciones,
DOC-002529,SIN-00722,Informe perito,True,True,2025-03-19,False,Sin observaciones,
DOC-002530,SIN-00722,Cedula asegurado,True,True,2025-03-16,False,Sin observaciones,
DOC-002531,SIN-00722,Factura taller,True,True,2025-03-17,False,Sin observaciones,
DOC-002532,SIN-00722,Foto evidencia,True,True,2025-03-17,False,Sin observaciones,
DOC-002548,SIN-00727,Cedula asegurado,True,True,2025-08-01,False,Sin observaciones,
DOC-002549,SIN-00727,Denuncia policial,True,True,2025-08-02,False,Sin observaciones,
DOC-002553,SIN-00729,Denuncia policial,True,True,2025-07-19,False,Sin observaciones,
DOC-002554,SIN-00729,Factura taller,True,True,2025-07-20,False,Sin observaciones,
DOC-002555,SIN-00729,Cedula asegurado,True,True,2025-07-17,False,Sin observaciones,
DOC-002556,SIN-00729,Foto evidencia,True,True,2025-07-16,False,Sin observaciones,
DOC-002562,SIN-00731,Factura taller,True,True,2024-10-26,False,Sin observaciones,
DOC-002563,SIN-00731,Informe perito,True,True,2024-10-25,False,Sin observaciones,
DOC-002566,SIN-00733,Denuncia policial,False,False,2025-07-14,True,Fecha previa al evento detectada,
DOC-002567,SIN-00733,Cedula asegurado,False,True,2025-07-12,False,Sin observaciones,
DOC-002568,SIN-00733,Foto evidencia,False,True,2025-07-16,False,Sin observaciones,
DOC-002569,SIN-00733,Factura taller,False,True,2025-07-15,False,Sin observaciones,
DOC-002575,SIN-00735,Denuncia policial,True,True,2025-08-25,False,Sin observaciones,
DOC-002576,SIN-00735,Factura taller,True,True,2025-08-25,False,Sin observaciones,
DOC-002577,SIN-00735,Cedula asegurado,True,True,2025-08-24,False,Sin observaciones,
DOC-002578,SIN-00735,Foto evidencia,True,True,2025-08-25,False,Sin observaciones,
DOC-002579,SIN-00735,Informe perito,True,True,2025-08-26,False,Sin observaciones,
DOC-002592,SIN-00739,Cedula asegurado,False,True,2024-08-21,False,Sin observaciones,
DOC-002593,SIN-00739,Factura taller,False,True,2024-08-23,False,Sin observaciones,
DOC-002594,SIN-00739,Denuncia policial,False,True,2024-08-23,False,Sin observaciones,
DOC-002595,SIN-00739,Foto evidencia,False,True,2024-08-20,False,Sin observaciones,
DOC-002596,SIN-00740,Denuncia policial,True,True,2024-10-04,False,Sin observaciones,
DOC-002597,SIN-00740,Factura taller,True,True,2024-10-05,False,Sin observaciones,
DOC-002598,SIN-00740,Informe perito,True,True,2024-10-06,False,Sin observaciones,
DOC-002603,SIN-00742,Informe perito,True,True,2025-07-06,False,Sin observaciones,
DOC-002604,SIN-00742,Denuncia policial,True,True,2025-07-09,False,Sin observaciones,
DOC-002605,SIN-00743,Cedula asegurado,False,True,2025-04-27,False,Sin observaciones,
DOC-002606,SIN-00743,Denuncia policial,False,True,2025-04-25,False,Sin observaciones,
DOC-002607,SIN-00743,Factura taller,False,True,2025-04-29,False,Sin observaciones,
DOC-002608,SIN-00743,Foto evidencia,False,True,2025-04-25,False,Sin observaciones,
DOC-002609,SIN-00743,Informe perito,False,True,2025-04-26,False,Sin observaciones,
DOC-002615,SIN-00745,Informe perito,True,True,2025-04-25,False,Sin observaciones,
DOC-002616,SIN-00745,Factura taller,True,True,2025-04-25,False,Sin observaciones,
DOC-002617,SIN-00745,Foto evidencia,True,True,2025-04-28,False,Sin observaciones,
DOC-002623,SIN-00748,Denuncia policial,True,True,2025-04-22,False,Sin observaciones,
DOC-002624,SIN-00748,Cedula asegurado,True,True,2025-04-26,False,Sin observaciones,
DOC-002625,SIN-00748,Factura taller,True,True,2025-04-22,False,Sin observaciones,
DOC-002626,SIN-00748,Foto evidencia,True,True,2025-04-25,False,Sin observaciones,
DOC-002627,SIN-00748,Informe perito,True,True,2025-04-22,False,Sin observaciones,
DOC-002628,SIN-00749,Denuncia policial,True,True,2024-10-29,False,Sin observaciones,
DOC-002629,SIN-00749,Cedula asegurado,True,True,2024-10-28,False,Sin observaciones,
DOC-002630,SIN-00750,Factura taller,False,True,2025-07-10,False,Sin observaciones,
DOC-002631,SIN-00750,Cedula asegurado,False,False,2025-07-13,True,Fecha previa al evento detectada,
DOC-002632,SIN-00750,Informe perito,False,False,2025-07-15,True,Fecha previa al evento detectada,
DOC-002636,SIN-00752,Foto evidencia,False,True,2024-06-28,False,Sin observaciones,
DOC-002637,SIN-00752,Factura taller,False,True,2024-06-24,False,Sin observaciones,
DOC-002638,SIN-00752,Denuncia policial,False,True,2024-06-26,False,Sin observaciones,
DOC-002639,SIN-00752,Cedula asegurado,False,False,2024-06-29,True,Fecha previa al evento detectada,
DOC-002640,SIN-00752,Informe perito,False,False,2024-06-26,True,Fecha previa al evento detectada,
DOC-002646,SIN-00754,Informe perito,False,True,2025-02-19,False,Sin observaciones,
DOC-002647,SIN-00754,Factura taller,False,True,2025-02-16,False,Sin observaciones,
DOC-002648,SIN-00754,Foto evidencia,False,True,2025-02-18,False,Sin observaciones,
DOC-002649,SIN-00754,Denuncia policial,False,True,2025-02-16,False,Sin observaciones,
DOC-002659,SIN-00758,Cedula asegurado,True,True,2024-10-31,False,Sin observaciones,
DOC-002660,SIN-00758,Foto evidencia,True,True,2024-11-02,False,Sin observaciones,
DOC-002661,SIN-00758,Denuncia policial,True,True,2024-11-03,False,Sin observaciones,
DOC-002662,SIN-00758,Informe perito,True,True,2024-10-29,False,Sin observaciones,
DOC-002663,SIN-00759,Denuncia policial,False,True,2024-08-02,False,Sin observaciones,
DOC-002664,SIN-00759,Cedula asegurado,False,True,2024-08-01,False,Sin observaciones,
DOC-002665,SIN-00760,Denuncia policial,True,True,2025-02-11,False,Sin observaciones,
DOC-002666,SIN-00760,Cedula asegurado,True,True,2025-02-08,False,Sin observaciones,
DOC-002667,SIN-00760,Informe perito,True,True,2025-02-08,False,Sin observaciones,
DOC-002668,SIN-00760,Factura taller,True,True,2025-02-09,False,Sin observaciones,
DOC-002669,SIN-00760,Foto evidencia,True,True,2025-02-13,False,Sin observaciones,
DOC-002670,SIN-00761,Informe perito,False,False,2025-08-17,True,Fecha previa al evento detectada,
DOC-002671,SIN-00761,Factura taller,False,False,2025-08-13,True,Fecha previa al evento detectada,
DOC-002672,SIN-00761,Foto evidencia,False,True,2025-08-15,False,Sin observaciones,
DOC-002673,SIN-00761,Denuncia policial,False,False,2025-08-18,True,Fecha previa al evento detectada,
DOC-002674,SIN-00761,Cedula asegurado,False,False,2025-08-15,True,Fecha previa al evento detectada,
DOC-002680,SIN-00764,Cedula asegurado,False,True,2024-09-01,False,Sin observaciones,
DOC-002681,SIN-00764,Denuncia policial,False,False,2024-08-31,True,Fecha previa al evento detectada,
DOC-002682,SIN-00764,Factura taller,False,False,2024-08-31,True,Fecha previa al evento detectada,
DOC-002683,SIN-00764,Informe perito,False,True,2024-09-01,False,Sin observaciones,
DOC-002684,SIN-00764,Foto evidencia,False,False,2024-08-30,True,Fecha previa al evento detectada,
DOC-002687,SIN-00766,Cedula asegurado,False,False,2025-08-09,True,Fecha previa al evento detectada,
DOC-002688,SIN-00766,Factura taller,False,False,2025-08-10,True,Fecha previa al evento detectada,
DOC-002689,SIN-00766,Foto evidencia,False,False,2025-08-09,True,Fecha previa al evento detectada,
DOC-002700,SIN-00769,Informe perito,True,True,2025-07-16,False,Sin observaciones,
DOC-002701,SIN-00769,Factura taller,True,True,2025-07-17,False,Sin observaciones,
DOC-002702,SIN-00769,Foto evidencia,True,True,2025-07-18,False,Sin observaciones,
DOC-002703,SIN-00769,Denuncia policial,True,True,2025-07-20,False,Sin observaciones,
DOC-002706,SIN-00771,Foto evidencia,False,False,2024-09-02,True,Fecha previa al evento detectada,
DOC-002707,SIN-00771,Informe perito,False,False,2024-09-02,True,Fecha previa al evento detectada,
DOC-002713,SIN-00773,Factura taller,True,True,2025-06-12,False,Sin observaciones,
DOC-002714,SIN-00773,Foto evidencia,True,True,2025-06-16,False,Sin observaciones,
DOC-002715,SIN-00773,Cedula asegurado,True,True,2025-06-15,False,Sin observaciones,
DOC-002716,SIN-00773,Informe perito,True,True,2025-06-13,False,Sin observaciones,
DOC-002727,SIN-00777,Denuncia policial,True,True,2024-10-31,False,Sin observaciones,
DOC-002728,SIN-00777,Cedula asegurado,True,True,2024-11-02,False,Sin observaciones,
DOC-002729,SIN-00777,Foto evidencia,True,True,2024-11-02,False,Sin observaciones,
DOC-002730,SIN-00777,Factura taller,True,True,2024-11-01,False,Sin observaciones,
DOC-002731,SIN-00777,Informe perito,True,True,2024-11-05,False,Sin observaciones,
DOC-002732,SIN-00778,Denuncia policial,True,True,2025-08-15,False,Sin observaciones,
DOC-002733,SIN-00778,Informe perito,True,True,2025-08-12,False,Sin observaciones,
DOC-002734,SIN-00778,Cedula asegurado,True,True,2025-08-11,False,Sin observaciones,
DOC-002735,SIN-00779,Informe perito,True,True,2025-02-28,False,Sin observaciones,
DOC-002736,SIN-00779,Factura taller,True,True,2025-03-02,False,Sin observaciones,
DOC-002737,SIN-00780,Foto evidencia,True,True,2025-08-14,False,Sin observaciones,
DOC-002738,SIN-00780,Factura taller,True,True,2025-08-17,False,Sin observaciones,
DOC-002754,SIN-00785,Cedula asegurado,True,True,2025-07-05,False,Sin observaciones,
DOC-002755,SIN-00785,Denuncia policial,True,True,2025-07-06,False,Sin observaciones,
DOC-002756,SIN-00785,Foto evidencia,True,True,2025-07-04,False,Sin observaciones,
DOC-002772,SIN-00790,Denuncia policial,False,True,2024-06-10,False,Sin observaciones,
DOC-002773,SIN-00790,Foto evidencia,False,True,2024-06-06,False,Sin observaciones,
DOC-002774,SIN-00790,Factura taller,False,True,2024-06-08,False,Sin observaciones,
DOC-002793,SIN-00795,Cedula asegurado,True,True,2025-03-10,False,Sin observaciones,
DOC-002794,SIN-00795,Factura taller,True,True,2025-03-07,False,Sin observaciones,
DOC-002795,SIN-00795,Informe perito,True,True,2025-03-09,False,Sin observaciones,
DOC-002796,SIN-00795,Denuncia policial,True,True,2025-03-07,False,Sin observaciones,
DOC-002806,SIN-00798,Cedula asegurado,True,True,2024-12-05,False,Sin observaciones,
DOC-002807,SIN-00798,Informe perito,True,True,2024-12-07,False,Sin observaciones,
DOC-002808,SIN-00799,Informe perito,True,True,2025-03-30,False,Sin observaciones,
DOC-002809,SIN-00799,Factura taller,True,True,2025-04-02,False,Sin observaciones,
DOC-002810,SIN-00799,Cedula asegurado,True,True,2025-04-02,False,Sin observaciones,
DOC-002814,SIN-00801,Denuncia policial,False,False,2025-03-10,True,Fecha previa al evento detectada,
DOC-002815,SIN-00801,Cedula asegurado,False,False,2025-03-08,True,Fecha previa al evento detectada,
DOC-002816,SIN-00801,Informe perito,False,False,2025-03-08,True,Fecha previa al evento detectada,
DOC-002817,SIN-00801,Factura taller,False,True,2025-03-10,False,Sin observaciones,
DOC-002818,SIN-00802,Factura taller,True,True,2024-10-25,False,Sin observaciones,
DOC-002819,SIN-00802,Denuncia policial,True,True,2024-10-25,False,Sin observaciones,
DOC-002820,SIN-00802,Cedula asegurado,True,True,2024-10-25,False,Sin observaciones,
DOC-002827,SIN-00805,Cedula asegurado,True,True,2024-12-10,False,Sin observaciones,
DOC-002828,SIN-00805,Informe perito,True,True,2024-12-10,False,Sin observaciones,
DOC-002829,SIN-00805,Factura taller,True,True,2024-12-08,False,Sin observaciones,
DOC-002830,SIN-00805,Denuncia policial,True,True,2024-12-10,False,Sin observaciones,
DOC-002831,SIN-00805,Foto evidencia,True,True,2024-12-07,False,Sin observaciones,
DOC-002847,SIN-00810,Foto evidencia,False,True,2024-10-02,False,Sin observaciones,
DOC-002848,SIN-00810,Denuncia policial,False,False,2024-10-02,True,Fecha previa al evento detectada,
DOC-002849,SIN-00810,Factura taller,False,False,2024-10-04,True,Fecha previa al evento detectada,
DOC-002850,SIN-00810,Cedula asegurado,False,False,2024-10-02,True,Fecha previa al evento detectada,
DOC-002851,SIN-00810,Informe perito,False,False,2024-10-02,True,Fecha previa al evento detectada,
DOC-002852,SIN-00811,Denuncia policial,True,True,2025-03-24,False,Sin observaciones,
DOC-002853,SIN-00811,Cedula asegurado,True,True,2025-03-23,False,Sin observaciones,
DOC-002854,SIN-00811,Informe perito,True,True,2025-03-24,False,Sin observaciones,
DOC-002855,SIN-00811,Factura taller,True,True,2025-03-25,False,Sin observaciones,
DOC-002861,SIN-00813,Denuncia policial,True,True,2025-07-21,False,Sin observaciones,
DOC-002862,SIN-00813,Foto evidencia,True,True,2025-07-21,False,Sin observaciones,
DOC-002863,SIN-00813,Factura taller,True,True,2025-07-18,False,Sin observaciones,
DOC-002864,SIN-00813,Cedula asegurado,True,True,2025-07-20,False,Sin observaciones,
DOC-002865,SIN-00813,Informe perito,True,True,2025-07-17,False,Sin observaciones,
DOC-002866,SIN-00814,Factura taller,True,True,2024-06-24,False,Sin observaciones,
DOC-002867,SIN-00814,Foto evidencia,True,True,2024-06-22,False,Sin observaciones,
DOC-002868,SIN-00814,Denuncia policial,True,True,2024-06-27,False,Sin observaciones,
DOC-002872,SIN-00816,Informe perito,False,True,2025-03-29,False,Sin observaciones,
DOC-002873,SIN-00816,Cedula asegurado,False,True,2025-03-29,False,Sin observaciones,
DOC-002876,SIN-00818,Informe perito,True,True,2025-02-28,False,Sin observaciones,
DOC-002877,SIN-00818,Denuncia policial,True,True,2025-02-26,False,Sin observaciones,
DOC-002891,SIN-00823,Factura taller,True,True,2025-04-02,False,Sin observaciones,
DOC-002892,SIN-00823,Informe perito,True,True,2025-04-06,False,Sin observaciones,
DOC-002893,SIN-00823,Denuncia policial,True,True,2025-04-02,False,Sin observaciones,
DOC-002894,SIN-00823,Cedula asegurado,True,True,2025-04-06,False,Sin observaciones,
DOC-002902,SIN-00826,Factura taller,True,True,2025-08-19,False,Sin observaciones,
DOC-002903,SIN-00826,Cedula asegurado,True,True,2025-08-16,False,Sin observaciones,
DOC-002904,SIN-00826,Foto evidencia,True,True,2025-08-16,False,Sin observaciones,
DOC-002905,SIN-00827,Factura taller,False,True,2024-09-09,False,Sin observaciones,
DOC-002906,SIN-00827,Cedula asegurado,False,True,2024-09-09,False,Sin observaciones,
DOC-002907,SIN-00827,Foto evidencia,False,True,2024-09-09,False,Sin observaciones,
DOC-002908,SIN-00827,Denuncia policial,False,True,2024-09-12,False,Sin observaciones,
DOC-002909,SIN-00827,Informe perito,False,True,2024-09-09,False,Sin observaciones,
DOC-002915,SIN-00829,Factura taller,False,True,2024-12-29,False,Sin observaciones,
DOC-002916,SIN-00829,Cedula asegurado,False,True,2025-01-01,False,Sin observaciones,
DOC-002925,SIN-00832,Informe perito,False,False,2025-02-27,True,Fecha previa al evento detectada,
DOC-002926,SIN-00832,Foto evidencia,False,False,2025-02-22,True,Fecha previa al evento detectada,
DOC-002930,SIN-00834,Denuncia policial,True,True,2024-12-23,False,Sin observaciones,
DOC-002931,SIN-00834,Foto evidencia,True,True,2024-12-23,False,Sin observaciones,
DOC-002948,SIN-00839,Factura taller,False,False,2025-02-17,True,Fecha previa al evento detectada,
DOC-002949,SIN-00839,Denuncia policial,False,False,2025-02-15,True,Fecha previa al evento detectada,
DOC-002950,SIN-00839,Informe perito,False,True,2025-02-13,False,Sin observaciones,
DOC-002951,SIN-00840,Informe perito,True,True,2024-06-09,False,Sin observaciones,
DOC-002952,SIN-00840,Factura taller,True,True,2024-06-10,False,Sin observaciones,
DOC-002953,SIN-00840,Cedula asegurado,True,True,2024-06-07,False,Sin observaciones,
DOC-002954,SIN-00840,Foto evidencia,True,True,2024-06-09,False,Sin observaciones,
DOC-002955,SIN-00840,Denuncia policial,True,True,2024-06-07,False,Sin observaciones,
DOC-002956,SIN-00841,Foto evidencia,True,True,2024-12-29,False,Sin observaciones,
DOC-002957,SIN-00841,Cedula asegurado,True,True,2024-12-25,False,Sin observaciones,
DOC-002963,SIN-00844,Denuncia policial,False,False,2025-08-28,True,Fecha previa al evento detectada,
DOC-002964,SIN-00844,Factura taller,False,False,2025-08-23,True,Fecha previa al evento detectada,
DOC-002965,SIN-00844,Informe perito,False,False,2025-08-24,True,Fecha previa al evento detectada,
DOC-002966,SIN-00844,Cedula asegurado,False,False,2025-08-23,True,Fecha previa al evento detectada,
DOC-002967,SIN-00844,Foto evidencia,False,False,2025-08-26,True,Fecha previa al evento detectada,
DOC-002972,SIN-00846,Denuncia policial,False,True,2025-01-01,False,Sin observaciones,
DOC-002973,SIN-00846,Foto evidencia,False,True,2024-12-30,False,Sin observaciones,
DOC-002974,SIN-00846,Factura taller,False,True,2025-01-02,False,Sin observaciones,
DOC-002975,SIN-00847,Factura taller,False,True,2025-03-19,False,Sin observaciones,
DOC-002976,SIN-00847,Denuncia policial,False,True,2025-03-19,False,Sin observaciones,
DOC-002979,SIN-00849,Denuncia policial,False,True,2025-05-07,False,Sin observaciones,
DOC-002980,SIN-00849,Informe perito,False,False,2025-05-09,True,Fecha previa al evento detectada,
DOC-002981,SIN-00849,Factura taller,False,True,2025-05-10,False,Sin observaciones,
DOC-002982,SIN-00850,Informe perito,False,False,2025-07-01,True,Fecha previa al evento detectada,
DOC-002983,SIN-00850,Cedula asegurado,False,False,2025-06-27,True,Fecha previa al evento detectada,
DOC-002984,SIN-00850,Factura taller,False,False,2025-07-02,True,Fecha previa al evento detectada,
DOC-002985,SIN-00850,Foto evidencia,False,False,2025-06-29,True,Fecha previa al evento detectada,
DOC-002996,SIN-00853,Factura taller,False,True,2025-07-23,False,Sin observaciones,
DOC-002997,SIN-00853,Denuncia policial,False,True,2025-07-25,False,Sin observaciones,
DOC-002998,SIN-00853,Informe perito,False,True,2025-07-24,False,Sin observaciones,
DOC-002999,SIN-00853,Cedula asegurado,False,True,2025-07-28,False,Sin observaciones,
DOC-003000,SIN-00854,Denuncia policial,False,False,2025-02-16,True,Fecha previa al evento detectada,
DOC-003001,SIN-00854,Factura taller,False,False,2025-02-18,True,Fecha previa al evento detectada,
DOC-003002,SIN-00854,Cedula asegurado,False,False,2025-02-21,True,Fecha previa al evento detectada,
DOC-003003,SIN-00854,Foto evidencia,False,False,2025-02-18,True,Fecha previa al evento detectada,
DOC-003004,SIN-00854,Informe perito,False,False,2025-02-20,True,Fecha previa al evento detectada,
DOC-003005,SIN-00855,Cedula asegurado,True,True,2025-07-11,False,Sin observaciones,
DOC-003006,SIN-00855,Informe perito,True,True,2025-07-11,False,Sin observaciones,
DOC-003015,SIN-00859,Cedula asegurado,True,True,2025-08-21,False,Sin observaciones,
DOC-003016,SIN-00859,Denuncia policial,True,True,2025-08-21,False,Sin observaciones,
DOC-003017,SIN-00859,Foto evidencia,True,True,2025-08-16,False,Sin observaciones,
DOC-003018,SIN-00859,Informe perito,True,True,2025-08-18,False,Sin observaciones,
DOC-003019,SIN-00859,Factura taller,True,True,2025-08-19,False,Sin observaciones,
DOC-003022,SIN-00861,Factura taller,False,False,2024-10-11,True,Fecha previa al evento detectada,
DOC-003023,SIN-00861,Informe perito,False,True,2024-10-06,False,Sin observaciones,
DOC-003024,SIN-00861,Denuncia policial,False,False,2024-10-11,True,Fecha previa al evento detectada,
DOC-003025,SIN-00861,Cedula asegurado,False,False,2024-10-08,True,Fecha previa al evento detectada,
DOC-003028,SIN-00863,Cedula asegurado,False,True,2024-11-05,False,Sin observaciones,
DOC-003029,SIN-00863,Foto evidencia,False,True,2024-11-01,False,Sin observaciones,
DOC-003030,SIN-00863,Informe perito,False,True,2024-11-04,False,Sin observaciones,
DOC-003031,SIN-00863,Denuncia policial,False,True,2024-11-01,False,Sin observaciones,
DOC-003032,SIN-00864,Cedula asegurado,True,True,2024-11-29,False,Sin observaciones,
DOC-003033,SIN-00864,Informe perito,True,True,2024-12-01,False,Sin observaciones,
DOC-003034,SIN-00865,Factura taller,False,True,2024-12-23,False,Sin observaciones,
DOC-003035,SIN-00865,Denuncia policial,False,False,2024-12-21,True,Fecha previa al evento detectada,
DOC-003036,SIN-00866,Foto evidencia,False,True,2024-11-07,False,Sin observaciones,
DOC-003037,SIN-00866,Informe perito,False,True,2024-11-06,False,Sin observaciones,
DOC-003038,SIN-00866,Denuncia policial,False,True,2024-11-04,False,Sin observaciones,
DOC-003039,SIN-00866,Cedula asegurado,False,True,2024-11-06,False,Sin observaciones,
DOC-003056,SIN-00871,Denuncia policial,False,True,2025-08-02,False,Sin observaciones,
DOC-003057,SIN-00871,Foto evidencia,False,True,2025-08-02,False,Sin observaciones,
DOC-003058,SIN-00871,Factura taller,False,True,2025-08-02,False,Sin observaciones,
DOC-003059,SIN-00871,Cedula asegurado,False,True,2025-07-30,False,Sin observaciones,
DOC-003063,SIN-00873,Cedula asegurado,True,True,2025-04-12,False,Sin observaciones,
DOC-003064,SIN-00873,Foto evidencia,True,True,2025-04-17,False,Sin observaciones,
DOC-003065,SIN-00874,Foto evidencia,True,True,2024-07-24,False,Sin observaciones,
DOC-003066,SIN-00874,Informe perito,True,True,2024-07-24,False,Sin observaciones,
DOC-003067,SIN-00874,Cedula asegurado,True,True,2024-07-26,False,Sin observaciones,
DOC-003068,SIN-00874,Denuncia policial,True,True,2024-07-23,False,Sin observaciones,
DOC-003081,SIN-00878,Cedula asegurado,False,True,2025-06-24,False,Sin observaciones,
DOC-003082,SIN-00878,Informe perito,False,True,2025-06-25,False,Sin observaciones,
DOC-003083,SIN-00878,Denuncia policial,False,False,2025-06-23,True,Fecha previa al evento detectada,
DOC-003084,SIN-00878,Factura taller,False,False,2025-06-26,True,Fecha previa al evento detectada,
DOC-003085,SIN-00878,Foto evidencia,False,False,2025-06-25,True,Fecha previa al evento detectada,
DOC-003090,SIN-00880,Denuncia policial,True,True,2025-04-22,False,Sin observaciones,
DOC-003091,SIN-00880,Foto evidencia,True,True,2025-04-22,False,Sin observaciones,
DOC-003092,SIN-00881,Informe perito,False,True,2024-11-07,False,Sin observaciones,
DOC-003093,SIN-00881,Cedula asegurado,False,False,2024-11-08,True,Fecha previa al evento detectada,
DOC-003094,SIN-00881,Denuncia policial,False,False,2024-11-08,True,Fecha previa al evento detectada,
DOC-003095,SIN-00881,Foto evidencia,False,False,2024-11-09,True,Fecha previa al evento detectada,
DOC-003096,SIN-00881,Factura taller,False,True,2024-11-08,False,Sin observaciones,
DOC-003102,SIN-00884,Foto evidencia,False,False,2025-07-17,True,Fecha previa al evento detectada,
DOC-003103,SIN-00884,Factura taller,False,False,2025-07-19,True,Fecha previa al evento detectada,
DOC-003104,SIN-00884,Denuncia policial,False,True,2025-07-18,False,Sin observaciones,
DOC-003105,SIN-00885,Informe perito,False,True,2025-02-08,False,Sin observaciones,
DOC-003106,SIN-00885,Foto evidencia,False,True,2025-02-10,False,Sin observaciones,
DOC-003107,SIN-00885,Denuncia policial,False,True,2025-02-06,False,Sin observaciones,
DOC-003108,SIN-00885,Factura taller,False,True,2025-02-11,False,Sin observaciones,
DOC-003109,SIN-00886,Cedula asegurado,False,False,2025-02-11,True,Fecha previa al evento detectada,
DOC-003110,SIN-00886,Factura taller,False,False,2025-02-09,True,Fecha previa al evento detectada,
DOC-003111,SIN-00886,Informe perito,False,False,2025-02-13,True,Fecha previa al evento detectada,
DOC-003112,SIN-00886,Foto evidencia,False,True,2025-02-11,False,Sin observaciones,
DOC-003113,SIN-00886,Denuncia policial,False,False,2025-02-10,True,Fecha previa al evento detectada,
DOC-003114,SIN-00887,Denuncia policial,True,True,2025-05-20,False,Sin observaciones,
DOC-003115,SIN-00887,Foto evidencia,True,True,2025-05-19,False,Sin observaciones,
DOC-003121,SIN-00889,Factura taller,True,True,2025-05-27,False,Sin observaciones,
DOC-003122,SIN-00889,Cedula asegurado,True,True,2025-05-23,False,Sin observaciones,
DOC-003123,SIN-00889,Informe perito,True,True,2025-05-24,False,Sin observaciones,
DOC-003124,SIN-00889,Foto evidencia,True,True,2025-05-23,False,Sin observaciones,
DOC-003125,SIN-00889,Denuncia policial,True,True,2025-05-22,False,Sin observaciones,
DOC-003126,SIN-00890,Informe perito,False,True,2025-06-12,False,Sin observaciones,
DOC-003127,SIN-00890,Denuncia policial,False,False,2025-06-13,True,Fecha previa al evento detectada,
DOC-003128,SIN-00890,Factura taller,False,False,2025-06-12,True,Fecha previa al evento detectada,
