id_siniestro,id_poliza,id_asegurado,ramo,cobertura,fecha_ocurrencia,fecha_reporte,monto_reclamado,monto_estimado,monto_pagado,estado,sucursal,descripcion,documentos_completos,beneficiario,id_proveedor,dias_desde_inicio_poliza,dias_desde_fin_poliza,dias_entre_ocurrencia_reporte,historial_siniestros_asegurado,ciudad,suma_asegurada,etiqueta_fraude_simulada,score,nivel_riesgo,alertas,anomalia_score,es_anomalia
SIN-00060,POL-00377,ASG-00279,Salud,Robo,2025-01-20,2025-02-04,32790.87,33974.4,0.0,Pago Total,Norte,Colision frontal con vehiculo desconocido en horas de la madrugada sin testigos.,False,Taller El Veloz,P001,4,361,15,4,Manta,34017.21,1,48,ROJO,Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Monto reclamado es el 96% de la suma asegurada (+5 pts) | Robo reportado con mas de 48 horas de demora (+8 pts),-0.03452473506434628,1
SIN-00061,POL-00568,ASG-00107,Generales,Choque,2025-01-22,2025-01-23,20560.27,21373.51,15666.31,Reserva,Sur,Choque en parqueadero de centro comercial con camaras de seguridad.,True,Taller Norte,P003,195,170,1,1,Cuenca,41587.38,0,0,VERDE,Sin alertas detectadas,0.017969334323107433,0
SIN-00062,POL-00016,ASG-00184,Hogar,Choque,2025-12-02,2025-12-02,6055.79,6258.08,5344.22,Reserva,Este,Accidente en carretera con policia presente. Croquis firmado por ambas partes.,True,Taller Norte,P003,238,127,0,1,Quito,15706.92,0,0,VERDE,Sin alertas detectadas,0.05620046121205685,0
SIN-00063,POL-00516,ASG-00114,Vida,Robo,2024-08-20,2024-08-31,6552.61,5875.29,0.0,Pago Total,Norte,El vehiculo fue impactado por un tercero que se dio a la fuga sin dejar datos.,False,Taller El Veloz,P001,8,357,11,3,Guayaquil,6951.43,1,43,ROJO,Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Robo reportado con mas de 48 horas de demora (+8 pts),-0.012091497239027138,1
SIN-00064,POL-00130,ASG-00141,Generales,Dano parcial,2026-07-26,2026-07-29,2965.85,2755.34,2662.84,Negativa,Centro,Colision leve en interseccion con semaforo. El tercero presento sus datos.,True,Grua Rapida,P007,259,106,3,0,Cuenca,31341.41,0,10,VERDE,Proveedor en lista restrictiva (+10 pts),0.04203962929336025,0
SIN-00065,POL-00465,ASG-00205,Hogar,Robo,2025-06-23,2025-06-23,844.85,785.34,725.16,Pago Parcial,Sur,Colision leve en interseccion con semaforo. El tercero presento sus datos.,True,Taller Central,P005,68,297,0,0,Loja,9278.86,0,0,VERDE,Sin alertas detectadas,0.013418909945754676,0
SIN-00066,POL-00570,ASG-00031,Vida,Atencion medica,2026-08-12,2026-08-15,13338.83,13073.69,10530.78,Liquidado,Oeste,Colision leve en interseccion con semaforo. El tercero presento sus datos.,True,Clinica San Marcos,P002,261,104,3,1,Loja,30271.39,0,10,VERDE,Proveedor en lista restrictiva (+10 pts),0.049935676952044816,0
SIN-00067,POL-00218,ASG-00080,Vehiculos,Atencion medica,2026-06-04,2026-06-10,13319.61,11376.61,10361.93,Pago Parcial,Centro,Colision leve en interseccion con semaforo. El tercero presento sus datos.,True,Clinica del Sur,P006,24,341,6,2,Ambato,15091.02,0,11,VERDE,Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Reporte con demora de 4 a 7 dias (+3 pts) | Asegurado con 2 siniestros recientes (+4 pts),0.07597833257780284,0
SIN-00068,POL-00360,ASG-00004,Salud,Responsabilidad Civil,2027-04-12,2027-04-12,4415.42,4088.46,3280.04,Pago Parcial,Centro,Dano por granizo en estacionamiento del trabajo. Evidencia fotografica adjunta.,True,Clinica San Marcos,P002,359,6,0,1,Loja,11446.32,0,10,VERDE,Proveedor en lista restrictiva (+10 pts),-0.0161769356609206,1
SIN-00069,POL-00333,ASG-00398,Salud,Dano parcial,2027-03-23,2027-03-25,7938.45,7796.53,6426.33,Pago Total,Oeste,Accidente en carretera con policia presente. Croquis firmado por ambas partes.,True,Taller Norte,P003,357,8,2,1,Guayaquil,31830.07,0,0,VERDE,Sin alertas detectadas,0.036959325685344546,0
SIN-00070,POL-00117,ASG-00177,Generales,Robo,2026-02-15,2026-03-01,16068.7,14250.27,0.0,Reserva,Norte,Colision frontal con vehiculo desconocido en horas de la madrugada sin testigos.,False,Taller El Veloz,P001,7,358,14,5,Cuenca,17746.09,1,43,ROJO,Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Robo reportado con mas de 48 horas de demora (+8 pts),-0.007710588913652172,1
SIN-00071,POL-00510,ASG-00383,Generales,Dano parcial,2025-05-19,2025-05-19,2472.82,1992.16,1945.04,Pago Parcial,Oeste,Colision leve en interseccion con semaforo. El tercero presento sus datos.,True,Peritajes Express,P004,148,217,0,1,Loja,10813.36,0,0,VERDE,Sin alertas detectadas,0.055677063391373016,0
SIN-00072,POL-00440,ASG-00294,Vehiculos,Atencion medica,2026-08-31,2026-09-03,14347.82,13358.01,9774.84,Negativa,Oeste,Robo de autopartes reportado inmediatamente a la policia. Denuncia adjunta.,True,Grua Rapida,P007,183,182,3,0,Quito,33806.38,0,10,VERDE,Proveedor en lista restrictiva (+10 pts),0.057930641076689715,0
SIN-00073,POL-00411,ASG-00269,Hogar,Robo,2025-08-01,2025-08-01,12756.11,11548.49,11403.75,Cierre Sin Consecuencia,Sur,Dano por granizo en estacionamiento del trabajo. Evidencia fotografica adjunta.,True,Peritajes Express,P004,305,60,0,1,Guayaquil,44173.6,0,0,VERDE,Sin alertas detectadas,0.009906644297575373,0
SIN-00074,POL-00242,ASG-00053,Salud,Responsabilidad Civil,2026-09-11,2026-09-14,4947.37,5240.62,4654.54,Pago Total,Este,Choque en parqueadero de centro comercial con camaras de seguridad.,True,Clinica San Marcos,P002,140,225,3,1,Manta,13877.23,0,10,VERDE,Proveedor en lista restrictiva (+10 pts),0.08604870643578322,0
SIN-00075,POL-00070,ASG-00241,Hogar,Dano parcial,2024-10-04,2024-10-06,11483.46,11305.5,9633.65,Negativa,Oeste,Colision frontal con vehiculo desconocido en horas de la madrugada sin testigos.,False,Taller El Veloz,P001,25,340,2,2,Guayaquil,18626.92,0,22,AMARILLO,Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Asegurado con 2 siniestros recientes (+4 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts),0.09198533881792859,0
SIN-00076,POL-00568,ASG-00379,Hogar,Dano parcial,2026-09-05,2026-09-05,6378.54,6068.32,4561.97,Pago Total,Este,Robo de autopartes reportado inmediatamente a la policia. Denuncia adjunta.,True,Peritajes Express,P004,227,138,0,0,Manta,25238.02,0,0,VERDE,Sin alertas detectadas,0.05706003825215178,0
SIN-00077,POL-00450,ASG-00269,Vida,Incendio,2026-05-08,2026-05-08,4920.0,4422.62,3836.13,Negativa,Centro,Robo de autopartes reportado inmediatamente a la policia. Denuncia adjunta.,True,Taller Central,P005,239,126,0,0,Cuenca,12143.58,0,0,VERDE,Sin alertas detectadas,0.02632729253384891,0
SIN-00078,POL-00259,ASG-00371,Hogar,Choque,2027-02-16,2027-02-18,9176.55,8979.37,8812.36,Pago Parcial,Oeste,Accidente en carretera con policia presente. Croquis firmado por ambas partes.,True,Taller Norte,P003,320,45,2,0,Ambato,48398.45,0,0,VERDE,Sin alertas detectadas,-0.0040037890332412784,1
SIN-00079,POL-00386,ASG-00330,Vida,Robo,2024-09-10,2024-09-17,41390.22,35036.14,0.0,Pago Parcial,Norte,Colision frontal con vehiculo desconocido en horas de la madrugada sin testigos.,False,Clinica San Marcos,P002,5,360,7,4,Cuenca,41593.32,1,46,ROJO,Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte con demora de 4 a 7 dias (+3 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Monto reclamado es el 100% de la suma asegurada (+5 pts) | Robo reportado con mas de 48 horas de demora (+8 pts),0.0013031247629620157,0
SIN-00080,POL-00520,ASG-00395,Generales,Robo,2025-07-31,2025-08-03,32162.43,29694.21,26811.17,Pago Total,Este,Accidente en carretera con policia presente. Croquis firmado por ambas partes.,True,Clinica del Sur,P006,16,349,3,2,Ambato,38238.98,0,16,VERDE,Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Asegurado con 2 siniestros recientes (+4 pts) | Robo reportado con mas de 48 horas de demora (+8 pts),0.06522489958496452,0
SIN-00081,POL-00292,ASG-00386,Vida,Robo,2026-05-15,2026-05-18,6495.9,6176.77,5099.53,Pago Total,Sur,Robo de autopartes reportado inmediatamente a la policia. Denuncia adjunta.,True,Taller Central,P005,258,107,3,1,Cuenca,25201.76,0,8,VERDE,Robo reportado con mas de 48 horas de demora (+8 pts),0.06567675178008109,0
SIN-00082,POL-00142,ASG-00129,Generales,Robo,2024-08-31,2024-09-09,25160.31,26292.8,0.0,Pago Parcial,Norte,El vehiculo fue impactado por un tercero que se dio a la fuga sin dejar datos.,False,Grua Rapida,P007,3,362,9,4,Cuenca,26626.58,1,43,ROJO,Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Robo reportado con mas de 48 horas de demora (+8 pts),0.025736924311123177,0
SIN-00083,POL-00425,ASG-00028,Hogar,Robo,2025-09-05,2025-09-12,17211.34,15250.35,14471.49,Cierre Sin Consecuencia,Sur,El asegurado reporta que su vehiculo fue robado en un estacionamiento sin camaras.,True,Clinica San Marcos,P002,14,351,7,2,Guayaquil,21828.27,0,29,AMARILLO,Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Reporte con demora de 4 a 7 dias (+3 pts) | Asegurado con 2 siniestros recientes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Robo reportado con mas de 48 horas de demora (+8 pts),0.08907329999325853,0
SIN-00084,POL-00481,ASG-00230,Salud,Dano parcial,2025-06-22,2025-06-25,4577.92,4075.93,2911.54,Negativa,Oeste,Robo de autopartes reportado inmediatamente a la policia. Denuncia adjunta.,True,Peritajes Express,P004,337,28,3,0,Loja,45763.59,0,0,VERDE,Sin alertas detectadas,-0.017143182348188568,1
SIN-00085,POL-00469,ASG-00033,Generales,Dano parcial,2026-06-03,2026-06-05,11119.98,9698.5,8000.97,Cierre Sin Consecuencia,Norte,Choque en parqueadero de centro comercial con camaras de seguridad.,True,Taller El Veloz,P001,186,179,2,1,Quito,45731.61,0,10,VERDE,Proveedor en lista restrictiva (+10 pts),0.06138850013934172,0
SIN-00086,POL-00537,ASG-00185,Vida,Incendio,2025-01-06,2025-01-08,4706.41,4878.46,3919.55,Cierre Sin Consecuencia,Norte,Colision leve en interseccion con semaforo. El tercero presento sus datos.,True,Taller El Veloz,P001,112,253,2,1,Guayaquil,28672.68,0,10,VERDE,Proveedor en lista restrictiva (+10 pts),0.09736680430278677,0
SIN-00087,POL-00596,ASG-00377,Salud,Responsabilidad Civil,2026-06-21,2026-06-24,3678.24,3732.73,3669.58,Reserva,Centro,Dano por granizo en estacionamiento del trabajo. Evidencia fotografica adjunta.,True,Clinica del Sur,P006,37,328,3,0,Manta,11003.43,0,0,VERDE,Sin alertas detectadas,0.05682068427503045,0
SIN-00088,POL-00207,ASG-00023,Generales,Incendio,2025-06-11,2025-06-11,17449.91,15828.68,14787.98,Cierre Sin Consecuencia,Centro,Dano por granizo en estacionamiento del trabajo. Evidencia fotografica adjunta.,True,Taller Central,P005,82,283,0,1,Ambato,44860.57,0,0,VERDE,Sin alertas detectadas,0.029436014751923034,0
SIN-00089,POL-00280,ASG-00064,Vida,Atencion medica,2025-07-22,2025-07-25,5310.05,5524.28,5071.98,Reserva,Este,Choque en parqueadero de centro comercial con camaras de seguridad.,True,Taller Premium,P008,243,122,3,1,Quito,24662.81,0,0,VERDE,Sin alertas detectadas,0.06242034459797002,0
SIN-00090,POL-00185,ASG-00280,Hogar,Incendio,2024-11-25,2024-11-26,3465.88,2816.74,2706.92,Pago Parcial,Oeste,Robo de autopartes reportado inmediatamente a la policia. Denuncia adjunta.,True,Taller Central,P005,171,194,1,1,Ambato,9616.91,0,0,VERDE,Sin alertas detectadas,0.06832705939692069,0
SIN-00091,POL-00446,ASG-00141,Hogar,Dano parcial,2026-09-20,2026-09-20,4640.47,3760.82,2708.43,Cierre Sin Consecuencia,Centro,Choque en parqueadero de centro comercial con camaras de seguridad.,True,Grua Rapida,P007,137,228,0,1,Loja,40616.5,0,10,VERDE,Proveedor en lista restrictiva (+10 pts),0.0428294473494335,0
SIN-00092,POL-00371,ASG-00197,Hogar,Atencion medica,2026-04-15,2026-04-16,1861.37,1851.82,1434.94,Reserva,Norte,Accidente en carretera con policia presente. Croquis firmado por ambas partes.,True,Taller Premium,P008,209,156,1,1,Manta,6457.34,0,0,VERDE,Sin alertas detectadas,0.040364935986882955,0
SIN-00093,POL-00191,ASG-00256,Vida,Robo,2024-06-27,2024-06-30,29305.52,31345.29,26127.34,Reserva,Centro,Accidente en carretera con policia presente. Croquis firmado por ambas partes.,True,Taller Central,P005,26,339,3,2,Ambato,46109.41,0,16,VERDE,Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Asegurado con 2 siniestros recientes (+4 pts) | Robo reportado con mas de 48 horas de demora (+8 pts),0.04633484554555001,0
SIN-00094,POL-00356,ASG-00364,Salud,Atencion medica,2025-10-12,2025-10-15,19656.88,18992.6,15396.79,Liquidado,Sur,El vehiculo fue impactado por un tercero que se dio a la fuga sin dejar datos.,False,Taller Norte,P003,17,348,3,3,Ambato,29397.71,0,16,VERDE,Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts),0.08257488502993326,0
SIN-00095,POL-00089,ASG-00034,Vida,Robo,2025-07-13,2025-07-28,45354.29,42169.76,0.0,Reserva,Norte,Colision frontal con vehiculo desconocido en horas de la madrugada sin testigos.,False,Clinica San Marcos,P002,6,359,15,4,Guayaquil,49981.78,1,43,ROJO,Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Robo reportado con mas de 48 horas de demora (+8 pts),-0.09339980013622184,1
SIN-00096,POL-00531,ASG-00079,Hogar,Dano parcial,2025-11-30,2025-12-02,1699.94,1423.79,1126.0,Liquidado,Norte,Choque en parqueadero de centro comercial con camaras de seguridad.,True,Peritajes Express,P004,326,39,2,1,Cuenca,12288.51,0,0,VERDE,Sin alertas detectadas,0.020255861004803366,0
SIN-00097,POL-00515,ASG-00329,Generales,Robo,2024-11-26,2024-12-05,45719.63,45380.03,0.0,Pago Parcial,Este,Impacto en la parte trasera por vehiculo que huyo del lugar del accidente.,False,Grua Rapida,P007,10,355,9,5,Guayaquil,47372.31,1,48,ROJO,Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Monto reclamado es el 97% de la suma asegurada (+5 pts) | Robo reportado con mas de 48 horas de demora (+8 pts),-0.04995172444303819,1
SIN-00098,POL-00251,ASG-00351,Vida,Incendio,2026-03-12,2026-03-14,8207.19,8373.47,8023.74,Negativa,Sur,Robo de autopartes reportado inmediatamente a la policia. Denuncia adjunta.,True,Taller Norte,P003,89,276,2,1,Manta,25409.49,0,0,VERDE,Sin alertas detectadas,0.1018803109626571,0
SIN-00099,POL-00380,ASG-00264,Vida,Robo,2025-05-29,2025-06-09,19097.23,16365.38,0.0,Pago Total,Este,El asegurado reporta que su vehiculo fue robado en un estacionamiento sin camaras.,False,Clinica San Marcos,P002,5,360,11,5,Quito,19360.21,1,48,ROJO,Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Monto reclamado es el 99% de la suma asegurada (+5 pts) | Robo reportado con mas de 48 horas de demora (+8 pts),0.01730109248008027,0
SIN-00100,POL-00528,ASG-00240,Generales,Incendio,2025-06-17,2025-06-19,11607.37,11154.77,10643.34,Negativa,Sur,Accidente en carretera con policia presente. Croquis firmado por ambas partes.,False,Grua Rapida,P007,22,343,2,3,Quito,18884.32,0,26,AMARILLO,Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts),0.08829380186980523,0
SIN-00101,POL-00271,ASG-00373,Generales,Dano parcial,2025-09-17,2025-09-19,16481.21,17265.61,15314.12,Liquidado,Norte,Choque en parqueadero de centro comercial con camaras de seguridad.,False,Taller El Veloz,P001,20,345,2,3,Quito,23146.43,0,26,AMARILLO,Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts),0.08846276224954136,0
SIN-00102,POL-00132,ASG-00050,Salud,Robo,2026-02-01,2026-02-01,2869.68,2987.88,2557.03,Pago Total,Oeste,Dano por granizo en estacionamiento del trabajo. Evidencia fotografica adjunta.,True,Clinica del Sur,P006,35,330,0,1,Ambato,40770.38,0,0,VERDE,Sin alertas detectadas,0.023025638092987966,0
SIN-00103,POL-00528,ASG-00072,Generales,Atencion medica,2026-10-13,2026-10-16,12022.81,12560.53,10180.4,Cierre Sin Consecuencia,Norte,Robo de autopartes reportado inmediatamente a la policia. Denuncia adjunta.,True,Taller Central,P005,176,189,3,1,Ambato,32588.07,0,0,VERDE,Sin alertas detectadas,0.06664655974862599,0
SIN-00104,POL-00427,ASG-00299,Generales,Incendio,2025-01-19,2025-01-20,17024.88,14490.79,12878.07,Liquidado,Este,Choque en parqueadero de centro comercial con camaras de seguridad.,True,Taller El Veloz,P001,137,228,1,1,Cuenca,45444.52,0,10,VERDE,Proveedor en lista restrictiva (+10 pts),0.05077882742039369,0
SIN-00105,POL-00152,ASG-00349,Vehiculos,Incendio,2026-08-23,2026-08-26,11097.95,11784.31,10850.42,Reserva,Sur,Accidente en carretera con policia presente. Croquis firmado por ambas partes.,True,Peritajes Express,P004,308,57,3,1,Cuenca,30765.66,0,0,VERDE,Sin alertas detectadas,0.03565344071129983,0
SIN-00106,POL-00532,ASG-00107,Hogar,Robo,2024-11-05,2024-11-07,14766.16,12664.63,9801.86,Liquidado,Centro,Robo de autopartes reportado inmediatamente a la policia. Denuncia adjunta.,True,Grua Rapida,P007,34,331,2,1,Manta,49915.53,0,10,VERDE,Proveedor en lista restrictiva (+10 pts),0.03734597387715899,0
SIN-00107,POL-00231,ASG-00153,Hogar,Incendio,2026-08-08,2026-08-10,6591.53,7044.55,5764.98,Pago Parcial,Sur,Choque en parqueadero de centro comercial con camaras de seguridad.,True,Taller Premium,P008,151,214,2,1,Cuenca,36720.54,0,0,VERDE,Sin alertas detectadas,0.08826357612406205,0
SIN-00108,POL-00298,ASG-00022,Hogar,Responsabilidad Civil,2025-07-08,2025-07-12,32330.06,31835.51,27889.47,Pago Total,Norte,El asegurado reporta que su vehiculo fue robado en un estacionamiento sin camaras.,False,Taller Premium,P008,28,337,4,2,Manta,37136.36,0,15,VERDE,Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Reporte con demora de 4 a 7 dias (+3 pts) | Asegurado con 2 siniestros recientes (+4 pts) | Documentos incompletos o faltantes (+4 pts),0.06349620295602482,0
SIN-00109,POL-00544,ASG-00116,Vehiculos,Robo,2025-10-24,2025-10-31,6925.46,6133.36,0.0,Reserva,Norte,El asegurado reporta que su vehiculo fue robado en un estacionamiento sin camaras.,False,Clinica San Marcos,P002,9,356,7,5,Quito,7362.1,1,41,ROJO,Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte con demora de 4 a 7 dias (+3 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Robo reportado con mas de 48 horas de demora (+8 pts),-0.008253399219096291,1
SIN-00110,POL-00588,ASG-00119,Vida,Robo,2026-01-19,2026-01-22,15188.14,16145.34,11346.62,Liquidado,Oeste,Dano por granizo en estacionamiento del trabajo. Evidencia fotografica adjunta.,True,Taller Norte,P003,58,307,3,1,Guayaquil,37540.3,0,8,VERDE,Robo reportado con mas de 48 horas de demora (+8 pts),0.08390687204439085,0
